product_id,title,product_description,rating,ratings_count,initial_price,discount,discount_amount,quantity,total_amount,currency,category,seller_name,actual_price
18973700,Levis,Men Blue 511 Slim Fit Heavy Fade Stretchable Jeans,3.8,116,4699,,,1,4699,INR,jeans,Vis███ St███,4699.0
18973728,Levis,Men 65504 Skinny Tapered Fit Jeans,4.4,260,4399,47.0,2067.53,1,4399,INR,jeans,Vis███ St███,2331.47
18903330,Levis,Women Blue Skinny Fit High-Rise Stretchable Jeans,4.4,235,3299,20.0,659.8,1,3299,INR,jeans,Lev███tra███ In█████████td,2639.2
18973740,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Stretchable Jeans,4.3,340,4099,57.0,2336.43,1,4099,INR,jeans,Vis███ St███,1762.5700000000002
18953840,KETCH,Men Grey Slim Fit Heavy Fade Stretchable Jeans,3.2,24,1899,68.0,1291.32,1,1899,INR,jeans,Sup███om ███,607.6800000000001
18969982,Allen Solly Junior,Boys Slim Fit Heavy Fade Stretchable Jeans,4.2,6,1799,35.0,629.65,1,1799,INR,jeans,Wes███ry ███din█████████d_M██████,1169.35
18953870,KETCH,Men Charcoal Tapered Fit Light Fade Stretchable Jeans,3.8,85,1749,62.0,1084.38,1,1749,INR,jeans,Sup███om ███,664.6199999999999
19017664,Allen Solly Sport,Men Navy Blue Slim Fit Light Fade Jeans,3.9,8,3299,40.0,1319.6,1,3299,INR,jeans,Wes███ry ███din█████████d_M██████,1979.4
18925586,KETCH,Men Charcoal Skinny Fit Mildly Distressed Stretchable Jeans,3.6,15,1749,62.0,1084.38,1,1749,INR,jeans,S &███Mar███ing███,664.6199999999999
18734066,Flying Machine,Men Blue Micheal Slim Fit Mid-Rise Light Fade Stretchable Jeans,4.1,26,2699,61.0,1646.39,1,2699,INR,jeans,ARV███ LI███TYL█████████LIM██████,1052.61
18993370,Blackberrys,Men Navy Blue Slim Fit Stretchable Jeans,4.3,29,3295,40.0,1318.0,1,3295,INR,jeans,Fla███tar███mme██████,1977.0
15190770,AMERICAN EAGLE OUTFITTERS,Women Blue Slim Fit High-Rise Light Fade Jeans,4.0,6,3999,60.0,2399.4,1,3999,INR,jeans,Wes███ry ███din█████████d_M██████,1599.6
22005330,H&M,Women Slim Regular Ankle Jeans,3.8,5,2999,,,1,2999,INR,jeans,H &███Hen███ & █████████eta█████████████████████,2999.0
15067844,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Printed Stretchable Jeans,4.1,69,2399,50.0,1199.5,1,2399,INR,jeans,Ret███Net███,1199.5
19059688,Flying Machine,Men Blue Slim Fit Light Fade Stretchable Jeans,3.7,72,2999,55.0,1649.45,1,2999,INR,jeans,ARV███ LI███TYL█████████LIM██████,1349.55
18960434,Lee,Men Blue Bruce Skinny Fit Light Fade Stretchable Jeans,4.4,34,3999,55.0,2199.45,1,3999,INR,jeans,PRA███RET███,1799.5500000000002
18925582,KETCH,Men Blue Bootcut Mildly Distressed Heavy Fade Stretchable Jeans,2.9,11,1999,62.0,1239.38,1,1999,INR,jeans,Sup███om ███,759.6199999999999
18973952,Levis,Men Blue 517 Slim Fit Mid-Rise Stretchable Jeans,4.1,329,3499,48.0,1679.52,1,3499,INR,jeans,Vis███ St███,1819.48
18973778,Levis,Men Blue 517 Slim Bootcut Fit Light Fade Stretchable Jeans,3.7,61,4399,51.0,2243.49,1,4399,INR,jeans,Lev███tra███ In█████████td,2155.51
18689340,Flying Machine,Women Black Wide Leg High-Rise Light Fade Cropped Jeans,4.3,36,2349,42.0,986.58,1,2349,INR,jeans,ARV███ LI███TYL█████████LIM██████,1362.42
18708638,Dennis Lingo,Men Black Slim Fit Low Distress Light Fade Stretchable Jeans,3.4,13,3199,73.0,2335.27,1,3199,INR,jeans,Men███Bra███Tec█████████ Pr███████████████,863.73
18734000,Flying Machine,Men Blue Michael Slim Tapered Fit Heavy Fade Stretchable Jeans,3.7,72,2699,61.0,1646.39,1,2699,INR,jeans,ARV███ LI███TYL█████████LIM██████,1052.61
18973790,Levis,Men Blue 512 Slim Tapered Fit Heavy Fade Jeans,4.3,54,5599,50.0,2799.5,1,5599,INR,jeans,Lev███tra███ In█████████td,2799.5
21184968,HERE&NOW,Women Flared Heavy Fade Stretchable Jeans,4.6,111,2399,68.0,1631.32,1,2399,INR,jeans,Omn███ch ███ail███,767.6800000000001
18734380,Flying Machine,Men Black Slim Tapered Micheal Fit Stretchable Jeans,3.6,12,2599,50.0,1299.5,1,2599,INR,jeans,Ret███Net███,1299.5
18736356,H&M,Women Blue Ripped Boyfriend Low Regular Jeans,3.8,40,2699,25.0,674.75,1,2699,INR,jeans,H &███Hen███ & █████████eta█████████████████████,2024.25
18903148,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,4.3,150,3899,20.0,779.8,1,3899,INR,jeans,Lev███tra███ In█████████td,3119.2
18734006,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,4.3,42,2499,50.0,1249.5,1,2499,INR,jeans,Ret███Net███,1249.5
18928362,AMERICAN EAGLE OUTFITTERS,Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,4.1,9,4499,60.0,2699.4,1,4499,INR,jeans,Wes███ry ███din█████████d_M██████,1799.6
18964420,American Bull,Men Blue Skinny Fit Light Fade Jeans,4.5,2,4299,62.0,2665.38,1,4299,INR,jeans,Bra███For███es,1633.62
18734132,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,3.6,62,2499,61.0,1524.39,1,2499,INR,jeans,ARV███ LI███TYL█████████LIM██████,974.6099999999999
18973914,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Light Fade Stretchable Jeans,4.4,243,3799,60.0,2279.4,1,3799,INR,jeans,Lev███tra███ In█████████td,1519.6
15049188,Roadster,Pink & Black Geometric Printed Basic Smocked Detail Jumpsuit,4.5,50,2099,60.0,1259.4,1,2099,INR,jumpsuit,Tru███t C███erc███,839.5999999999999
19841310,SHOWOFF,Women Solid Straight Red Kurta,4.0,4,1500,60.0,900.0,1,1500,INR,kurtas,,600.0
17760672,Cayman,Women Blue Ethnic Motifs Printed Kurta,4.0,11,1345,70.0,941.5,1,1345,INR,kurtas,,403.5
17656880,Vishudh,Women Blue Thread Work Straight Kurta,4.4,43,1499,43.0,644.57,1,1499,INR,kurtas,,854.43
22214714,Nehamta,Striped Mandarin Collar Kurta,3.7,10,1227,43.0,527.61,1,1227,INR,kurtas,Neh███a,699.39
16186258,Vishudh,Women Black Keyhole Neck Kurta,4.2,87,1799,79.0,1421.21,1,1799,INR,kurtas,Fla███tar███mme██████,377.78999999999996
22110424,VASTRADO,Ethnic Motifs Printed Mandarin Collar Pure Cotton Short Kurta,5.0,2,1199,55.0,659.45,1,1199,INR,kurtas,CRE███VE ███MEN█████████E L█████████,539.55
18637234,House of Pataudi,Women Blue & Silver-Toned Ethnic Motifs Yoke Design Kurta,4.2,85,2499,,,1,2499,INR,kurtas,,2499.0
17627254,HERE&NOW,Women Blue Solid Pure Cotton Kurta,3.9,131,1599,70.0,1119.3,1,1599,INR,kurtas,,479.70000000000005
13562488,KSUT,Women Black & White Geometric Screen Print Mandarin Collar Pure Cotton Straight Kurta,4.3,95,1599,57.0,911.43,1,1599,INR,kurtas,,687.57
17644540,Libas,Women Pink & Golden Yoke Design  Kurta,4.2,364,2499,64.0,1599.36,1,2499,INR,kurtas,ZIV███ AP███EL █████████IMI██████,899.6400000000001
13506804,Ishin,Women Teal Embellished Anarkali Cotton Kurta,4.1,169,5199,54.0,2807.46,1,5199,INR,kurtas,,2391.54
18637284,House of Pataudi,Women Ethnic Motifs Embroidered Anarkali Jashn Kurta,4.1,34,3999,,,1,3999,INR,kurtas,,3999.0
19574714,Cayman,Women Black Floral Printed Woollen Kurta,4.3,17,5995,50.0,2997.5,1,5995,INR,kurtas,,2997.5
19580226,DEVOILER,Men Coffee Brown Solid Kurta,4.7,7,2499,55.0,1374.45,1,2499,INR,kurtas,,1124.55
19513786,Desi Mix,Women Sea Green Floral Printed Kurta,4.0,11,400,15.0,60.0,1,400,INR,kurtas,,340.0
12524816,HERE&NOW,Women Blue & Golden Ethnic Printed Straight Kurta,4.1,937,1199,,,1,1199,INR,kurtas,,1199.0
12531668,INDYA,Women White & Pink Printed A-Line Layered Kurta,4.4,10,2900,55.0,1595.0,1,2900,INR,kurtas,,1305.0
12418812,Indo Era,Women Black & White Bandhani Print Straight Kurta,3.7,22,1599,50.0,799.5,1,1599,INR,kurtas,,799.5
19688180,KALINI,Women Pink Floral Printed Keyhole Neck Floral Georgette Kurta,4.1,11,1499,47.0,704.53,1,1499,INR,kurtas,,794.47
19027402,Jompers,Men Mustard Yellow Ethnic Motifs Embroidered Mirror Work Pure Cotton Kurta with Pyjamas,4.5,6,3499,75.0,2624.25,1,3499,INR,kurta-sets,IND███ NE███E P█████████MIT███,874.75
18925432,Indo Era,Women Green Sequinned Kurta with Palazzos & With Dupatta,4.7,14,5399,74.0,3995.26,1,5399,INR,kurta-sets,ZEN███R B███D T█████████ PR███████████████,1403.7399999999998
18997222,IRIDAA JAIPUR,Women Blue Beige Floral Printed Pure Cotton Kurta with Palazzos,2.3,3,3999,67.0,2679.33,1,3999,INR,kurta-sets,VAR███N V███AAS███,1319.67
19027362,Jompers,Men Black Embroidered Chikankari Pure Cotton Kurta with Churidar,3.8,61,2499,55.0,1374.45,1,2499,INR,kurta-sets,IND███ NE███E -██████,1124.55
18946592,Indian Virasat,Women Peach-Coloured Ethnic Motifs Printed Pure Cotton Kurta with Trousers,4.3,9,2999,72.0,2159.28,1,2999,INR,kurta-sets,Tra███ion███Exp█████████rat██████,839.7199999999998
19027352,Jompers,Men Green Ethnic Motifs Kurta with Churidar,4.2,104,2199,66.0,1451.34,1,2199,INR,kurta-sets,IND███ NE███E -██████,747.6600000000001
17754514,Indo Era,Women Purple Floral Embroidered Kurta with Trousers & With Dupatta,4.1,91,6799,75.0,5099.25,1,6799,INR,kurta-sets,ZEN███R B███D T█████████ PR███████████████,1699.75
13781254,Sangria,Women Red & Golden Ethnic Motifs Printed Pure Cotton Kurta with Trousers,3.8,295,2199,,,1,2199,INR,kurta-sets,,2199.0
13771276,Nayo,Women Green Printed Kurta with Palazzos & Dupatta,3.9,35,3999,70.0,2799.3,1,3999,INR,kurta-sets,,1199.6999999999998
17754686,ADIVA,Girls Yellow Floral Printed Angrakha Gotta Patti Pure Cotton Kurti with Sharara,3.8,25,2999,67.0,2009.33,1,2999,INR,kurta-sets,,989.6700000000001
19027424,Jompers,Men Yellow Angrakha Kurta with Pyjamas,4.1,151,2199,66.0,1451.34,1,2199,INR,kurta-sets,IND███ NE███E P█████████MIT███,747.6600000000001
19027432,Jompers,Men Peach-Coloured Ethnic Motifs Embroidered Chikankari Dupion Silk Kurta with Pyjamas,4.4,35,2999,63.0,1889.37,1,2999,INR,kurta-sets,IND███ NE███E -██████,1109.63
15189724,VASTRAMAY,Boys Gold-Toned Solid Silk Blend Regular Kurta With Pyjamas,4.2,62,1799,59.0,1061.41,1,1799,INR,kurta-sets,Vas███may███t. ██████,737.5899999999999
19027420,Jompers,Men Black Embroidered Mirror Work Kurta with Pyjamas,4.0,10,3499,75.0,2624.25,1,3499,INR,kurta-sets,IND███ NE███E P█████████MIT███,874.75
14325388,Anouk,Women Peach-Coloured Pure Cotton Ethnic Motifs Print Pleated Kurta with Palazzos,4.1,99,2899,,,1,2899,INR,kurta-sets,,2899.0
17090208,Anouk,Women Maroon Solid V-Neck Straight Kurta with Trousers,4.3,100,3399,,,1,3399,INR,kurta-sets,Fla███ech███tai███,3399.0
13446422,Biba,Women Cream-Coloured Motifs Print Panelled Cotton Kurta with Churidar & Dupatta,4.4,749,4995,50.0,2497.5,1,4995,INR,kurta-sets,Fla███tar███mme██████,2497.5
22198236,MALHAAR,Geometric Print Mandarin Collar Top,3.7,6,2299,75.0,1724.25,1,2299,INR,kurtis,BED███E S███IES██████,574.75
2184914,SUGAR,Smudge Me Not Liquid Matte Lipstick with Vitamin E 4.5 ml - Greige Rage 11,4.3,76,499,13.0,64.87,1,499,INR,lipstick,VEL███TTE███FES█████████LTD███,434.13
16873660,Peter England,Men Maroon Cotton Track suits,3.9,22,1049,,,1,1049,INR,lounge-pants,Wes███ry ███din█████████d_M██████,1049.0
18273822,Dreamz by Pantaloons,Women Grey & White Striped Cotton Lounge Shorts,4.5,15,499,2.0,9.98,1,499,INR,lounge-shorts,Wes███ry ███din█████████d_P████████████,489.02
13478370,Jack & Jones,Men Navy Blue Solid Polo Collar Lounge T-shirt,3.7,10,1199,10.0,119.9,1,1199,INR,lounge-tshirts,,1079.1
22492614,U.S. Polo Assn.,Men Brand Logo Printed Pure Cotton Lightweight Lounge T-Shirt,4.2,19,699,5.0,34.95,1,699,INR,lounge-tshirts,ARV███ LI███TYL█████████LIM██████,664.05
13428018,ETC,Women Brown & Navy Blue Pure Cotton Striped Lounge T-Shirt,4.3,189,799,70.0,559.3,1,799,INR,lounge-tshirts,Tru███t C███erc███,239.70000000000005
19235554,ANNA CREATIONS,Gold-Plated Gold-Toned & Beaded A-Alphabet  Mangalsutra,3.8,16,899,,,1,899,INR,mangalsutra,ANN███NTE███ISE███,899.0
15898082,Bailey sells,Blue Printed Maxi Nightdress,4.6,5,1450,52.0,754.0,1,1450,INR,nightdress,Nav███Ent███ris███,696.0
22721938,Sweet Dreams,Khaki Floral Printed Pure Cotton Maxi Nightdress,4.8,5,999,40.0,399.6,1,999,INR,nightdress,,599.4
17832728,Dreamz by Pantaloons,Typography Printed T-shirt Nightdress,4.9,12,699,47.0,328.53,1,699,INR,nightdress,,370.47
20441812,Kanvin,Women Black Solid Maxi Nightdress,3.6,5,2499,50.0,1249.5,1,2499,INR,nightdress,,1249.5
17288308,KID1,Girls Navy Blue & Pink Printed Pure Cotton Night suit,4.0,16,1499,40.0,599.6,1,1499,INR,night-suits,,899.4
18209958,Sweet Dreams,Men Black Solid Casual Night suit,4.1,13,2099,44.0,923.56,1,2099,INR,night-suits,,1175.44
15973760,Zoom Minimondo,Unisex Kids Magenta & Blue Pure Cotton Night suit,4.8,10,1299,69.0,896.31,1,1299,INR,night-suits,KCJ███RKE███G P█████████MIT███,402.69000000000005
16512022,MASQ,Men Pack Of 3 Solid 4-Ply Reusable Pure Cotton Cloth Masks,4.5,35,447,50.0,223.5,1,447,INR,outdoor-masks,Q-ONE,223.5
17359602,Swiss Design,Pack Of 20 Assorted 5-Ply Anti-Pollution N95 Masks,3.0,2,1500,85.0,1275.0,1,1500,INR,outdoor-masks,HOU███OF ███NDS█████████LLP███,225.0
15749326,W,Women Maroon Solid Crinkled Effect Cropped Ethnic Pure Cotton Palazzos,3.6,24,1499,65.0,974.35,1,1499,INR,palazzos,Esh███ox ███mme█████████td,524.65
17309754,Clora Creation,Women Red Rayon Palazzos,3.9,61,899,45.0,404.55,1,899,INR,palazzos,Clo███Cre███on,494.45
17361920,Indo Era,Women Navy Blue Solid Straight Palazzos,4.2,23,1799,69.0,1241.31,1,1799,INR,palazzos,ZEN███R B███D T█████████ PR███████████████,557.69
17307424,Clora Creation,Women Set of 2 Multi Palazzos,4.0,3,2399,59.0,1415.41,1,2399,INR,palazzos,Clo███Cre███on,983.5899999999999
17321108,TAG 7,Women Maroon Hem Design Flared Fit Palazzos,3.6,19,1579,65.0,1026.35,1,1579,INR,palazzos,GEN███TIO███,552.6500000000001
17288460,Cutiekins,Girls Off White Solid Knitted Linen Palazzos,4.2,26,1099,59.0,648.41,1,1099,INR,palazzos,CUT███INS███IVA█████████D,450.59000000000003
17309774,Clora Creation,Women Pack Of 2 Navy Blue & White Knitted Palazzos,3.8,6,1999,60.0,1199.4,1,1999,INR,palazzos,Clo███Cre███on,799.5999999999999
15114984,Go Colors,Women White Ethnic Palazzos,4.0,53,899,,,1,899,INR,palazzos,GO ███HIO███IND█████████ED,899.0
15782402,BEARDO,Beardo Set of God Father & Dark Side Eau De Parfum 100 ml Each,4.4,153,2700,68.0,1836.0,1,2700,INR,perfume-and-body-mist,Omn███ch ███ail███,864.0
15715190,Salona Bichona,Set Of 2 White & Pink Floral Printed Pure Cotton Pillow Covers,3.7,12,499,50.0,249.5,1,499,INR,pillow-covers,SAL███ BI███NA █████████DIA██████████████████,249.5
15720606,Rubans,Gold-Plated Contemporary Boho Finger Ring,3.5,6,1890,74.0,1398.6,1,1890,INR,ring,AK ███erp███es,491.4000000000001
15294314,Zaveri Pearls,Set of 2 Rose Gold Plated CZ-Studded Contemporary Rings,4.4,27,1995,82.0,1635.9,1,1995,INR,ring,ZAV███ PE███S,359.0999999999999
16254760,Zaveri Pearls,Set Of 3 Gold-Plated White & Green Kundan-Studded & Beaded Meenakari Finger Rings,4.2,504,2250,81.0,1822.5,1,2250,INR,ring,,427.5
10018911,SEJ by Nisha Gupta,Multicoloured Printed Table Runner,4.5,13,1849,70.0,1294.3,1,1849,INR,runners,SEJ███RNI███NGS█████████LIM██████,554.7
15679734,John Karsun,Men Black Comfort Sandals,2.7,10,3649,81.0,2955.69,1,3649,INR,sandals,KAR███ OV███EAS███,693.31
10044165,Coolers,Men Black Solid Sandals,4.2,18,799,,,1,799,INR,sandals,LIB███Y S███S L█████████,799.0
17696210,Yellow Bee,Boys White & Black Comfort Sandals,4.0,15,499,15.0,74.85,1,499,INR,sandals,Fre███Foc███Con█████████duc███████████████,424.15
12932560,Eego Italy,Men Tan Brown Shoe-Style Sandals,3.5,6,2999,67.0,2009.33,1,2999,INR,sandals,Gur███ers███,989.6700000000001
19183770,Crocs,Unisex Multicoloured Classic Spray Dye Croslite Clogs,4.1,21,3295,20.0,659.0,1,3295,INR,sandals,Fla███ech███tai███,2636.0
18949542,Red Chief,Men Tan & Black Leather Comfort Sandals,4.3,32,3099,50.0,1549.5,1,3099,INR,sandals,Lea███ Gl███l P█████████,1549.5
15725544,SALWAR STUDIO,Women Navy Blue & Green Printed Padded Cotton Readymade Saree Blouse,4.1,12,3555,49.0,1741.95,1,3555,INR,saree-blouse,OM ███THI███,1813.05
14654046,SALWAR STUDIO,Women Silver-Coloured Embroidered Readymade Saree Blouse,4.4,12,4995,56.0,2797.2,1,4995,INR,saree-blouse,OM ███THI███,2197.8
19698082,Mitera,Women Cream-Coloured & Green Floral Silk Blend Banarasi Saree,3.5,6,2599,68.0,1767.32,1,2599,INR,sarees,,831.6800000000001
17314272,Saree mall,Mint Green & Gold Solid Linen Blend Taant Sarees,3.4,12,4799,73.0,3503.27,1,4799,INR,sarees,,1295.73
21425266,Satrani,Woven Design Zari Banarasi Saree,3.6,242,4699,74.0,3477.26,1,4699,INR,sarees,,1221.7399999999998
18462146,KALINI,Women Navy Blue Sarees,3.4,10,1599,60.0,959.4,1,1599,INR,sarees,,639.6
18465340,Silk Land,Beige & Orange Floral Printed Pure Cotton Jamdani Saree,4.1,15,4125,70.0,2887.5,1,4125,INR,sarees,,1237.5
17292364,Mitera,Mustard & Gold-Toned Striped Zari Leheriya Saree,4.0,18,4199,76.0,3191.24,1,4199,INR,sarees,AAR███LIF███YLE█████████LIM██████,1007.7600000000002
17292330,Mitera,Maroon & Beige Floral Pochampally Saree,3.8,11,4599,76.0,3495.24,1,4599,INR,sarees,AAR███LIF███YLE█████████LIM██████,1103.7600000000002
16287654,Saree mall,Navy Blue Floral Linen Blend Banarasi Saree,4.1,359,4099,75.0,3074.25,1,4099,INR,sarees,AAR███LIF███YLE█████████LIM████████████,1024.75
16287830,Saree mall,Black Floral Linen Blend Banarasi Saree,4.2,12,4099,76.0,3115.24,1,4099,INR,sarees,AAR███LIF███YLE█████████LIM██████,983.7600000000002
16287764,Saree mall,Purple Silk Cotton Banarasi Saree,4.1,129,4799,72.0,3455.28,1,4799,INR,sarees,AAR███LIF███YLE█████████LIM██████,1343.7199999999998
14975360,KALINI,Yellow & Green Ethnic Motifs Fusion Saree,3.9,1194,2396,75.0,1797.0,1,2396,INR,sarees,VB ███ort███,599.0
19823504,VAIRAGEE,Black Embellished Sequinned Celebrity Saree,4.2,19,9995,83.0,8295.85,1,9995,INR,sarees,Viv███ In███nat██████,1699.1499999999996
16293500,BELLEZIYA,Women Blue & White Printed Scarf,4.3,3,1249,65.0,811.85,1,1249,INR,scarves,BEA███ LI███TYL█████████,437.15
16293432,BELLEZIYA,Women Blue & White Tie & Dye Dyed Scarf,4.7,6,1499,65.0,974.35,1,1499,INR,scarves,BEA███ LI███TYL█████████,524.65
14487194,Lotus Botanicals,Ginger Root Dandruff-Control Shampoo with Tea Tree Oil 300 ml,4.0,45,495,50.0,247.5,1,495,INR,shampoo-and-conditioner,Sup███om ███,247.5
14472340,Earth Rhythm,Milk Protein Shampoo Bar  80g,4.1,21,379,25.0,94.75,1,379,INR,shampoo-and-conditioner,EAR███RHY███ PR█████████ITE███,284.25
16779444,FIXDERMA COSMETIC LABORATORIES,Women Strengthening Hair Conditioner - 300ml,4.8,5,1250,,,1,1250,INR,shampoo-and-conditioner,Fix███ma ███ia █████████,1250.0
15880308,Sirona,Aloevera Post Shave Gel & Twin Blade Disposable Razor Combo,4.9,7,294,3.0,8.82,1,294,INR,shaving-essentials,Sir███ Hy███ne █████████imi██████,285.18
17332192,KISAH,Men Beige & Green Woven-Design Sherwani Set,4.3,3,13099,62.0,8121.38,1,13099,INR,sherwani,Kis███App███ls █████████imi██████,4977.62
17332220,KISAH,Men Cream-coloured & Grey Printed Cotton Sherwani Set,3.8,8,16199,61.0,9881.39,1,16199,INR,sherwani,Kis███App███ls █████████imi██████,6317.610000000001
18719236,SPYKAR,Men Blue Slim Fit Faded Casual Shirt,2.9,12,2999,50.0,1499.5,1,2999,INR,shirts,SPY███ LI███TYL█████████E L█████████,1499.5
18960048,The Indian Garage Co,Men White & Beige Striped Casual Shirt,4.2,128,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███,454.74
18960188,The Indian Garage Co,Men White & Charcoal Grey Printed Cotton Casual Shirt,4.4,35,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████,454.74
18960016,The Indian Garage Co,Men Cream-Coloured Solid Casual Shirt,4.0,102,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████,454.74
18996778,U.S. Polo Assn.,U S Polo Assn Men Blue Gingham Checks Patch Pocket Checked Casual Shirt,4.2,10,2599,50.0,1299.5,1,2599,INR,shirts,Sup███om ███,1299.5
18996772,U.S. Polo Assn.,U S Polo Assn Men Coral and Blue Striped 100% Cotton Casual Shirt,4.9,10,2799,50.0,1399.5,1,2799,INR,shirts,ARV███ LI███TYL█████████LIM██████,1399.5
18960086,The Indian Garage Co,Men Green Slim Fit Horizontal Stripes Casual Shirt,4.5,23,1749,72.0,1259.28,1,1749,INR,shirts,THE███DIA███ARA█████████Y -██████,489.72
18960098,The Indian Garage Co,Men Black & White Printed Casual Cotton Shirt,3.8,5,1749,76.0,1329.24,1,1749,INR,shirts,Tru███t C███erc███,419.76
18971858,Sztori,Men Plus Size Printed Casual Shirt,4.0,43,2699,74.0,1997.26,1,2699,INR,shirts,Sup███om ███,701.74
17304036,SPYKAR,Men Red and Navy Blue Tartan Checked Pure Cotton Slim Fit Casual Shirt,4.0,26,2199,60.0,1319.4,1,2199,INR,shirts,,879.5999999999999
17377642,Roadster,The  Lifestyle Co Men Navy Blue Checked Pure Cotton Casual Shirt,4.0,94,1499,50.0,749.5,1,1499,INR,shirts,,749.5
18463946,Lee,Men Pink Slim Fit Tartan Checks Checked Casual Shirt,4.5,15,2399,50.0,1199.5,1,2399,INR,shirts,,1199.5
13621622,U.S. Polo Assn.,Men Blue Regular Fit Printed Casual Shirt,4.4,41,2399,,,1,2399,INR,shirts,,2399.0
13480184,Flying Machine,Men White & Grey Regular Fit Printed Casual Shirt,3.7,25,1699,,,1,1699,INR,shirts,,1699.0
17719808,Louis Philippe Jeans,Men Green & White Slim Fit Tartan Checked Pure Cotton Casual Shirt,4.5,18,2199,31.0,681.69,1,2199,INR,shirts,,1517.31
18759238,HERE&NOW,Women Yellow And Black Polka Dot Printed Casual Shirt,4.3,32,1399,47.0,657.53,1,1399,INR,shirts,Omn███ch ███ail███,741.47
20394602,Cantabil,Men Black Solid Cotton Formal Shirt,4.4,38,1999,60.0,1199.4,1,1999,INR,shirts,,799.5999999999999
13672974,WROGN,Men White & Red Regular Fit Checked Casual Shirt,4.1,250,2599,55.0,1429.45,1,2599,INR,shirts,,1169.55
13694492,Ecentric,Men Cream-Coloured Slim Fit Eco-Friendly Hemp Casual Sustainable Shirt,4.5,22,2499,35.0,874.65,1,2499,INR,shirts,Ece███ic ███ia █████████,1624.35
21388884,French Connection,Slim Fit Striped Cotton Casual Shirt,4.3,58,2199,70.0,1539.3,1,2199,INR,shirts,,659.7
13681812,Ecentric,Men Blue Slim Fit Solid Eco-Friendly Hemp Casual Sustainable Shirt,4.0,5,2499,35.0,874.65,1,2499,INR,shirts,Ece███ic ███ia █████████,1624.35
21396820,Jack & Jones,Men Slim Fit Printed Casual Shirt,4.4,15,3499,65.0,2274.35,1,3499,INR,shirts,,1224.65
16042682,Nautica,Men Navy Blue Printed Casual Shirt,4.2,15,3599,50.0,1799.5,1,3599,INR,shirts,SAN███ETA███ PV██████,1799.5
14519404,The Indian Garage Co,Men Khaki Casual Shirt,3.9,117,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███,454.74
18996754,U.S. Polo Assn.,U S Polo Assn Men Brown Tartan Checks Checked Pure Cotton Casual Shirt,4.1,9,2599,50.0,1299.5,1,2599,INR,shirts,ARV███ LI███TYL█████████LIM██████,1299.5
18927466,U.S. Polo Assn.,U S Polo Assn Men Blue Casual Shirt,4.0,69,2299,50.0,1149.5,1,2299,INR,shirts,ARV███ LI███TYL█████████LIM██████,1149.5
17296250,CAVIO,Boys Green & Black Colourblocked Casual Shirt,4.3,20,1290,33.0,425.7,1,1290,INR,shirts,Pun███ Ap███els█████████,864.3
17280264,HIGHLANDER,Men Sea Green & Pink Slim Fit Printed Cotton Casual Shirt,4.2,1246,1199,59.0,707.41,1,1199,INR,shirts,Fla███tar███mme██████,491.59000000000003
17355950,Mast & Harbour,Men Coral Orange Solid Pure Cotton Casual Shirt,4.0,78,1999,74.0,1479.26,1,1999,INR,shirts,Tru███m R███il,519.74
17313694,JAINISH,Men Coral Solid Classic Cotton Formal Shirt,3.0,5,1999,71.0,1419.29,1,1999,INR,shirts,IND███ NE███E P█████████MIT███,579.71
17356740,Mast & Harbour,Men Navy Blue Pure Cotton Striped Casual Shirt,3.9,99,1899,73.0,1386.27,1,1899,INR,shirts,Tru███m R███il,512.73
17363588,JAINISH,Men Navy Blue & White Printed Formal Shirt,3.8,4,1499,70.0,1049.3,1,1499,INR,shirts,IND███ NE███E P█████████MIT███,449.70000000000005
17307612,Louis Philippe Jeans,Men Blue Slim Fit Checked Casual Cotton Shirt,4.3,23,2199,30.0,659.7,1,2199,INR,shirts,Ret███Net███,1539.3
17345842,JC Collection,Women Blue Abstract Printed Casual Shirt,4.1,12,3499,45.0,1574.55,1,3499,INR,shirts,Sup███om ███,1924.45
17322090,JAINISH,Men Grey Classic Pure Cotton Formal Shirt,3.3,18,1399,61.0,853.39,1,1399,INR,shirts,IND███ NE███E P█████████MIT███,545.61
17354282,JAINISH,Men Navy Blue Classic Formal Shirt,4.0,23,999,45.0,449.55,1,999,INR,shirts,IND███ NE███E P█████████MIT███,549.45
17278954,KETCH,Men Grey Solid Slim Fit Cotton Casual Shirt,4.0,79,1249,62.0,774.38,1,1249,INR,shirts,Sup███om ███,474.62
17289046,Roadster,The  Lifestyle Co. Women Pure Cotton Puff Sleeves Casual Shirt,3.7,23,1699,57.0,968.43,1,1699,INR,shirts,STR███LIN███PPA█████████ATE█████████,730.57
